Date/Time,CompOutput(0-5V),SAFanOutput(4-20mA),EAFanOutput(4-20mA),PumpOutput(1-5V),PDVOutput(4-20mA),WatCoilValveOutput(4-20mA),MixingValveOutput(4-20mA),NaN
 2019/04/11 18:09:00,0,833,833,360,35,75,0,0
 2019/04/11 18:09:10,0,833,833,360,35,75,0,0
 2019/04/11 18:09:20,0,833,833,360,35,75,0,0
 2019/04/11 18:09:31,0,833,833,360,35,75,0,0
 2019/04/11 18:09:41,0,833,833,360,35,75,0,0
 2019/04/11 18:09:51,0,833,833,360,35,75,0,0
 2019/04/11 18:10:01,0,833,833,360,35,75,0,0
 2019/04/11 18:10:12,0,833,833,360,35,75,0,0
 2019/04/11 18:10:22,0,833,833,360,35,75,0,0
 2019/04/11 18:10:32,0,833,833,360,35,75,0,0
 2019/04/11 18:10:42,0,833,833,360,35,75,0,0
 2019/04/11 18:10:52,0,833,833,360,35,75,0,0
 2019/04/11 18:11:03,0,833,833,360,35,75,0,0
 2019/04/11 18:11:13,0,833,833,360,35,75,0,0
 2019/04/11 18:11:23,0,833,833,360,35,75,0,0
 2019/04/11 18:11:33,0,833,833,360,35,75,0,0
 2019/04/11 18:11:44,0,833,833,360,35,75,0,0
 2019/04/11 18:11:54,0,833,833,360,35,75,0,0
 2019/04/11 18:12:04,0,833,833,360,35,75,0,0
 2019/04/11 18:12:14,0,833,833,360,35,75,0,0
 2019/04/11 18:12:25,0,833,833,360,35,75,0,0
 2019/04/11 18:12:35,0,833,833,360,35,75,0,0
 2019/04/11 18:12:45,0,833,833,360,35,75,0,0
 2019/04/11 18:12:55,0,833,833,360,35,75,0,0
 2019/04/11 18:13:05,0,833,833,360,35,75,0,0
 2019/04/11 18:13:16,0,833,833,360,35,75,0,0
 2019/04/11 18:13:26,0,833,833,360,35,75,0,0
 2019/04/11 18:13:36,0,833,833,360,35,75,0,0
 2019/04/11 18:13:46,0,833,833,360,35,75,0,0
 2019/04/11 18:13:57,0,833,833,360,35,75,0,0
 2019/04/11 18:14:07,0,833,833,360,35,75,0,0
 2019/04/11 18:14:17,0,833,833,360,35,75,0,0
 2019/04/11 18:14:27,0,833,833,360,35,75,0,0
 2019/04/11 18:14:38,0,833,833,360,35,75,0,0
 2019/04/11 18:14:48,0,833,833,360,35,75,0,0
 2019/04/11 18:14:58,0,833,833,360,35,75,0,0
 2019/04/11 18:15:08,0,833,833,360,35,75,0,0
 2019/04/11 18:15:19,0,833,833,360,35,75,0,0
 2019/04/11 18:15:29,0,833,833,360,35,75,0,0
 2019/04/11 18:15:39,0,833,833,360,35,75,0,0
 2019/04/11 18:15:49,0,833,833,360,35,75,0,0
