Date/Time,CompOutput(0-5V),SAFanOutput(4-20mA),EAFanOutput(4-20mA),PumpOutput(1-5V),PDVOutput(4-20mA),WatCoilValveOutput(4-20mA),MixingValveOutput(4-20mA),NaN
 2019/04/15 12:01:02,1440,333,333,360,35,50,68,0
 2019/04/15 12:01:12,1440,333,333,360,35,50,68,0
 2019/04/15 12:01:23,1440,333,333,360,35,50,68,0
 2019/04/15 12:01:33,1440,333,333,360,35,50,68,0
 2019/04/15 12:01:43,1440,333,333,360,35,50,68,0
 2019/04/15 12:01:53,1440,333,333,360,35,50,68,0
 2019/04/15 12:02:04,1440,333,333,360,35,50,68,0
 2019/04/15 12:02:14,1440,333,333,360,35,50,68,0
 2019/04/15 12:02:24,1440,333,333,360,35,50,68,0
 2019/04/15 12:02:35,1440,333,333,360,35,50,68,0
 2019/04/15 12:02:45,1440,333,333,360,35,50,68,0
 2019/04/15 12:02:55,1440,333,333,360,35,50,68,0
 2019/04/15 12:03:05,1440,333,333,360,35,50,68,0
 2019/04/15 12:03:16,1440,333,333,360,35,50,68,0
 2019/04/15 12:03:26,1440,333,333,360,35,50,68,0
 2019/04/15 12:03:36,1440,333,333,360,35,50,68,0
 2019/04/15 12:03:46,1440,333,333,360,35,50,68,0
 2019/04/15 12:03:57,1440,333,333,360,35,50,68,0
 2019/04/15 12:04:07,1440,333,333,360,35,50,68,0
 2019/04/15 12:04:17,1440,333,333,360,35,50,68,0
 2019/04/15 12:04:27,1440,333,333,360,35,50,68,0
 2019/04/15 12:04:38,1440,333,333,360,35,50,68,0
 2019/04/15 12:04:48,1440,333,333,360,35,50,68,0
 2019/04/15 12:04:58,1440,333,333,360,35,50,68,0
 2019/04/15 12:05:08,1440,333,333,360,35,50,68,0
 2019/04/15 12:05:19,1440,333,333,360,35,50,68,0
 2019/04/15 12:05:29,1440,333,333,360,35,50,68,0
 2019/04/15 12:05:39,1440,333,333,360,35,50,68,0
 2019/04/15 12:05:49,1440,333,333,360,35,50,68,0
 2019/04/15 12:06:00,1643,333,333,360,35,50,68,0
 2019/04/15 12:06:10,1353,333,333,360,35,50,68,0
 2019/04/15 12:06:20,1440,333,333,360,35,50,68,0
 2019/04/15 12:06:30,1440,333,333,360,29,50,68,0
 2019/04/15 12:06:41,1440,333,333,360,29,50,68,0
 2019/04/15 12:06:51,1440,333,333,360,35,50,68,0
 2019/04/15 12:07:01,1440,333,333,360,35,50,68,0
 2019/04/15 12:07:11,1440,333,333,360,35,50,68,0
 2019/04/15 12:07:22,1440,333,333,360,35,50,68,0
 2019/04/15 12:07:32,1440,333,333,360,35,50,68,0
 2019/04/15 12:07:42,1440,333,333,360,35,50,68,0
 2019/04/15 12:07:52,1440,333,333,360,35,50,68,0
 2019/04/15 12:08:03,1440,333,333,360,35,50,68,0
 2019/04/15 12:08:13,1440,333,333,360,35,50,68,0
 2019/04/15 12:08:23,1440,333,333,360,35,50,68,0
 2019/04/15 12:08:33,1440,333,333,360,35,50,68,0
 2019/04/15 12:08:44,1440,333,333,360,35,50,68,0
 2019/04/15 12:08:54,1440,333,333,360,35,50,68,0
 2019/04/15 12:09:04,1440,333,333,360,35,50,68,0
 2019/04/15 12:09:14,1440,333,333,360,35,50,68,0
 2019/04/15 12:09:25,1440,333,333,360,35,50,68,0
 2019/04/15 12:09:35,1440,333,333,360,35,50,68,0
 2019/04/15 12:09:45,1440,333,333,360,35,50,68,0
 2019/04/15 12:09:55,1440,333,333,360,35,50,68,0
 2019/04/15 12:10:06,1440,333,333,360,35,50,68,0
 2019/04/15 12:10:16,1440,333,333,360,35,50,68,0
 2019/04/15 12:10:26,1440,333,333,360,35,50,68,0
 2019/04/15 12:10:36,1440,333,333,360,35,50,68,0
 2019/04/15 12:10:47,1440,333,333,360,29,50,68,0
 2019/04/15 12:10:57,1440,333,333,360,29,50,68,0
 2019/04/15 12:11:07,1440,333,333,360,26,50,68,0
 2019/04/15 12:11:17,1440,333,333,360,35,50,68,0
 2019/04/15 12:11:28,1440,333,333,360,35,50,68,0
 2019/04/15 12:11:38,1295,333,333,360,35,50,68,0
 2019/04/15 12:11:48,1440,333,333,360,35,50,68,0
 2019/04/15 12:11:58,1440,333,333,360,35,50,68,0
