Date/Time,CompOutput(0-5V),SAFanOutput(4-20mA),EAFanOutput(4-20mA),PumpOutput(1-5V),PDVOutput(4-20mA),WatCoilValveOutput(4-20mA),MixingValveOutput(4-20mA),NaN
 2019/04/11 11:07:19,2221,500,500,360,24,50,68,0
 2019/04/11 11:07:29,2221,500,500,360,35,50,68,0
 2019/04/11 11:07:40,2221,500,500,360,35,50,68,0
 2019/04/11 11:07:50,2221,500,500,360,35,50,68,0
 2019/04/11 11:08:00,2337,500,500,360,35,50,68,0
 2019/04/11 11:08:10,2598,500,500,360,35,50,68,0
 2019/04/11 11:08:21,2713,500,500,360,35,50,68,0
 2019/04/11 11:08:31,2713,500,500,360,35,50,68,0
 2019/04/11 11:08:41,2713,500,500,360,29,50,68,0
 2019/04/11 11:08:51,2598,500,500,360,28,50,68,0
 2019/04/11 11:09:02,2598,500,500,360,28,50,68,0
 2019/04/11 11:09:12,2453,500,500,360,26,50,68,0
 2019/04/11 11:09:22,2337,500,500,360,25,50,68,0
 2019/04/11 11:09:32,2337,500,500,360,25,50,68,0
 2019/04/11 11:09:43,2221,500,500,360,23,50,68,0
 2019/04/11 11:09:53,2221,500,500,360,35,50,68,0
 2019/04/11 11:10:03,2221,500,500,360,35,50,68,0
 2019/04/11 11:10:13,2221,500,500,360,35,50,68,0
 2019/04/11 11:10:24,2453,500,500,360,35,50,68,0
 2019/04/11 11:10:34,2598,500,500,360,35,50,68,0
 2019/04/11 11:10:44,2598,500,500,360,35,50,68,0
 2019/04/11 11:10:54,2713,500,500,360,30,50,68,0
 2019/04/11 11:11:05,2713,500,500,360,30,50,68,0
 2019/04/11 11:11:15,2598,500,500,360,29,50,68,0
 2019/04/11 11:11:25,2453,500,500,360,27,50,68,0
 2019/04/11 11:11:35,2453,500,500,360,26,50,68,0
 2019/04/11 11:11:45,2337,500,500,360,26,50,68,0
 2019/04/11 11:11:56,2337,500,500,360,24,50,68,0
 2019/04/11 11:12:06,2337,500,500,360,35,50,68,0
 2019/04/11 11:12:16,2221,500,500,360,35,50,68,0
 2019/04/11 11:12:26,2337,500,500,360,35,50,68,0
 2019/04/11 11:12:37,2337,500,500,360,35,50,68,0
 2019/04/11 11:12:47,2453,500,500,360,35,50,68,0
 2019/04/11 11:12:57,2598,500,500,360,35,50,68,0
 2019/04/11 11:13:07,2598,500,500,360,35,50,68,0
 2019/04/11 11:13:18,2713,500,500,360,35,50,68,0
 2019/04/11 11:13:28,2713,500,500,360,30,50,68,0
 2019/04/11 11:13:38,2713,500,500,360,29,50,68,0
 2019/04/11 11:13:48,2598,500,500,360,29,50,68,0
 2019/04/11 11:13:59,2453,500,500,360,27,50,68,0
 2019/04/11 11:14:09,2337,500,500,360,26,50,68,0
 2019/04/11 11:14:19,2337,500,500,360,26,50,68,0
 2019/04/11 11:14:29,2337,500,500,360,24,50,68,0
 2019/04/11 11:14:40,2221,500,500,360,35,50,68,0
 2019/04/11 11:14:50,2337,500,500,360,35,50,68,0
 2019/04/11 11:15:00,2337,500,500,360,35,50,68,0
 2019/04/11 11:15:11,2337,500,500,360,35,50,68,0
 2019/04/11 11:15:21,2598,500,500,360,35,50,68,0
 2019/04/11 11:15:31,2598,500,500,360,35,50,68,0
 2019/04/11 11:15:42,2598,500,500,360,35,50,68,0
 2019/04/11 11:15:52,2713,500,500,360,30,50,68,0
 2019/04/11 11:16:02,2713,500,500,360,30,50,68,0
 2019/04/11 11:16:12,2713,500,500,360,28,50,68,0
 2019/04/11 11:16:23,2598,500,500,360,27,50,68,0
 2019/04/11 11:16:33,2453,500,500,360,27,50,68,0
 2019/04/11 11:16:43,2337,500,500,360,25,50,68,0
 2019/04/11 11:16:53,2221,500,500,360,24,50,68,0
 2019/04/11 11:17:04,2221,500,500,360,24,50,68,0
 2019/04/11 11:17:14,2077,500,500,360,22,50,68,0
 2019/04/11 11:17:24,2077,500,500,360,35,50,68,0
 2019/04/11 11:17:34,2221,500,500,360,35,50,68,0
 2019/04/11 11:17:45,2221,500,500,360,35,50,68,0
 2019/04/11 11:17:55,2337,500,500,360,35,50,68,0
 2019/04/11 11:18:05,2598,500,500,360,35,50,68,0
 2019/04/11 11:18:15,2713,500,500,360,35,50,68,0
 2019/04/11 11:18:26,2713,500,500,360,29,50,68,0
 2019/04/11 11:18:36,2713,500,500,360,28,50,68,0
 2019/04/11 11:18:46,2713,500,500,360,28,50,68,0
 2019/04/11 11:18:56,2598,500,500,360,26,50,68,0
 2019/04/11 11:19:07,2337,500,500,360,25,50,68,0
 2019/04/11 11:19:17,2221,500,500,360,25,50,68,0
 2019/04/11 11:19:27,2077,500,500,360,23,50,68,0
 2019/04/11 11:19:37,2077,500,500,360,22,50,68,0
 2019/04/11 11:19:48,1961,500,500,360,22,50,68,0
 2019/04/11 11:19:58,1961,500,500,360,35,50,68,0
 2019/04/11 11:20:08,2077,500,500,360,35,50,68,0
 2019/04/11 11:20:18,2337,500,500,360,35,50,68,0
 2019/04/11 11:20:29,2453,500,500,360,35,50,68,0
 2019/04/11 11:20:39,2713,500,500,360,35,50,68,0
 2019/04/11 11:20:49,2829,500,500,360,35,50,68,0
 2019/04/11 11:20:59,2974,500,500,360,30,50,68,0
 2019/04/11 11:21:10,2829,500,500,360,28,50,68,0
 2019/04/11 11:21:20,2598,500,500,360,28,50,68,0
 2019/04/11 11:21:30,2453,500,500,360,27,50,68,0
 2019/04/11 11:21:40,2337,500,500,360,25,50,68,0
 2019/04/11 11:21:51,2221,500,500,360,24,50,68,0
 2019/04/11 11:22:01,2077,500,500,360,24,50,68,0
 2019/04/11 11:22:11,1961,500,500,360,35,50,68,0
 2019/04/11 11:22:21,1961,500,500,360,35,50,68,0
 2019/04/11 11:22:32,2077,500,500,360,35,50,68,0
 2019/04/11 11:22:42,2221,500,500,360,35,50,68,0
 2019/04/11 11:22:52,2453,500,500,360,35,50,68,0
 2019/04/11 11:23:02,2598,500,500,360,35,50,68,0
 2019/04/11 11:23:13,2713,500,500,360,29,50,68,0
 2019/04/11 11:23:23,2713,500,500,360,28,50,68,0
 2019/04/11 11:23:33,2598,500,500,360,28,50,68,0
 2019/04/11 11:23:43,2598,500,500,360,26,50,68,0
 2019/04/11 11:23:54,2337,500,500,360,25,50,68,0
 2019/04/11 11:24:04,2221,500,500,360,25,50,68,0
 2019/04/11 11:24:14,2077,500,500,360,23,50,68,0
 2019/04/11 11:24:24,1961,500,500,360,35,50,68,0
 2019/04/11 11:24:34,1961,500,500,360,35,50,68,0
 2019/04/11 11:24:45,2077,500,500,360,35,50,68,0
 2019/04/11 11:24:55,2337,500,500,360,35,50,68,0
 2019/04/11 11:25:05,2598,500,500,360,35,50,68,0
 2019/04/11 11:25:16,2713,500,500,360,35,50,68,0
 2019/04/11 11:25:26,2829,500,500,360,30,50,68,0
 2019/04/11 11:25:36,2829,500,500,360,29,50,68,0
 2019/04/11 11:25:46,2713,500,500,360,29,50,68,0
 2019/04/11 11:25:57,2598,500,500,360,27,50,68,0
 2019/04/11 11:26:07,2453,500,500,360,26,50,68,0
